bf_sha,bi_sha
375438fb0bc61f279f660d1354c47a19adab5825,169e261c75bb4810e12a329bd8631f43f19dfcec
a22b0ac4e56c222746881beabfcfe96e1c95a8ce,4a3f716aad1a32fa0fbd68f1f174891875eb00a6
3e67eb32d187cb8670dff7ed69e6f2659e81da72,533d05b515554ad2ba3cb08dfb563ebff67569fa
4243a5d8620cbe4c7be859889e9cb4a9518c4de2,0384cb497e76d0ace873556d3c489b046b01f9bf
dcebb96c06dd45218f25d9a4a1fe0bf0e7c309f2,ee01998c6209c3400849ef4905065d444e5b1ef4
c8988f63b705aef9cc384a2b99a4f9757389c3c9,b30b02947ca606f2f090eca096a607c55e425c81
5bd10594766c46fd0ca15f22b5bdfa85526c5179,329f021826606c845d629b4495eb84d69c1a9659
60bf0ba644b3d091c6a4816b6181fa43d8e837c8,b76b546f0a429c0e4aa8fa5e48b0d4fec0d20567
7af2eeff7a273ee29e7535011b32568c8a584c2a,d0410c5d253f065918106174a3886f5ffa4bc1c8
f019c6789e0ef0401e9de8d99d8aab0be226f987,12a4d698bb46cc04c59c2695c48f931bad7fa699
6a383865eadb16b922859c79ba7f3e92a030aeac,52be574bbd096beb139b12d6eae6c652b1dc9a35
00623c622d2b5a92b9ef05f54cbaffd6079e4ad2,11680dde9a2ab1034afb5901e551dd12499f56ab
aeead2f48311faf30d88c13e5e6db362d309816a,1cba3da8e5b157a92cfe58318f6c24f0b57ab6bf
60bf0ba644b3d091c6a4816b6181fa43d8e837c8,7131849c06a223f83875a28a61354ba73b7b659c
407deec9d3538b8fd31c992da7cafa6f54093d03,a38291358deaa86044f8f48b8fd2873458764ef9
e9336e8124f90e9128789331a8f993d249c072d6,736e939a5020ba621e3dd7fe1d7d7fd1cad2937b
1cba3da8e5b157a92cfe58318f6c24f0b57ab6bf,080347b35a180684e11f80991a5a1cde1ae2f590
5259d129e0a9e9ee12f3bcc13607a9d49acd7285,b97ab028ee773d8c15943c5f48c9ee0725291060
5477c61d60d463676dc069f6e89443c959c404d1,57df7b8366c2d9a97a6b645c3b5b1f37a68ee35e
5259d129e0a9e9ee12f3bcc13607a9d49acd7285,93662043b71d64a38ebcbc5a7b2be2afedc6f98b
8d604ad556a0d97a09eccc4b68dad211318ff93c,fa33915755e2485bfe606f14f1fed339f4d5ee5a
9d834f0e8632504ee215b5fe94d7e1211204e805,e395217b9bff3d4ffd6f08d813a375886acea1ce
8136a30f11aea22938a10c11b6b8077a4c4928e3,ca7a9b85d32aba47e253ca9f21b0aa0b1b348b75
5ee13f315e1cc4f2919fba2f5d0074b3f5add56f,6627e85e3122b5d382856098829f4ea7e9f832e3
60bf0ba644b3d091c6a4816b6181fa43d8e837c8,dccc18120de2e6aaa475eee843625f5525eab6e3
60bf0ba644b3d091c6a4816b6181fa43d8e837c8,dae98b64a1eb7af55f1d1b751f32994e961e5c1e
e0470b461ce64f9e4d1e2e3d90b107fe0f5accec,0a3f6dbcd1135850bb60cb6c78e1d006902ed341
f194f42cb52090e30022545fe9d9a188555f78c5,544b6b063fdb4fdd1a187d2f43542a2a5d7acc6d
a93f4850fb6bd59e43ee828dbd3eb5a9e6641ee7,1f3834c6be133ed00cc5a700bb51909b8cb18b65
21c5c5107f1a6203f6f92683dfcc407ff5f6427c,a22b0ac4e56c222746881beabfcfe96e1c95a8ce
907a7475085ad5cb596bb1dde74c01553ea0ce6b,44192aec76a9d57f5c943d0abf4c7168e4dc51a0
375438fb0bc61f279f660d1354c47a19adab5825,7cd9879ff79c422d104faad5ce1d32010b6409b0
a22b0ac4e56c222746881beabfcfe96e1c95a8ce,e129a7d5416f8773dc1b379644a5157a1286ac3b
b1706034270b1cfc2bf98d0fd8538ca35b71b77c,873324dbee1f1cb5a98dee96149a37dca5edf8b0
19810812c55ec3063067d5c64cd736e3560af189,63475e0ef049c0a4bf7adf7c93af52b25df5788e
2933e6cf86a13189d725f745dbe8d36235132f5a,b1706034270b1cfc2bf98d0fd8538ca35b71b77c
5b12d7ea2191db8f39545388dbd8f3650b9ba96a,4fe1684e3f82b043596afc2f76e04b0eee39e886
b4d023715f0a69debd5b33a91c949bb73cc408ff,4243a5d8620cbe4c7be859889e9cb4a9518c4de2
f3f50bdf12b029f85b1201a3a9dbaf1d40b878b6,9e106d1e8de9ac7dda87ee3e1a1f620ef4be47f0
1fa93a48a1f7db655c9ab7c3835ada40abb83f24,a3ec05840484fa9b8fd096e1150831c031ca8c33
f709c66dd89606eedc1738eef7f767c64427c823,8a1d879894ae5add9c3e743acbdf7520fd11f7d0
1cba3da8e5b157a92cfe58318f6c24f0b57ab6bf,c9097faaec9be79d01a39d69d0c8fe6b8fb21ba4
1656c40357d27a1af995266cda213a5a996ad305,7322ef561e4ec2e6dad63abc5790be082ee232e8
a080c7f8f8dd7e7f1e05b14171f03447f953a803,765451a0e390a61fcdaaf0f1760dcdf3f49dfffd
04d9740862ac2a2fe9af352cfe1a7b04e5dd1476,26d9465c4cb29fd6b5679510331396235da69b1b
7229c9db7fe9199a799a4aa30cf0bdc43111f6fe,044b468420350c9cc9a4b7de51c1251ea1e4e77b
07ee029f6a4347a4514daab06e8c3ff1cdba1be6,4a861fb9740f38d8e66da011f082dbed1bf450f0
37308377faa84a1d7ab797b4d33d4bc4c0a1e07f,a566995a9314ad569ac319031f34093c319179fb
1a31d050dbebca59ec115988fa46ca934579136a,0b2808723c46e36d12617a74e46b35d62aa5b7e0
60bf0ba644b3d091c6a4816b6181fa43d8e837c8,35ca8ae93ce5c80347b21cff64671ea5fa6ba19c
9c027223595a038fa94a98c90b8dabd91bcbc3e1,55066b7aaabbea86c7b897b1ad466303513c10da
53782429aa928fc2f256db71638faef0007eb242,3e1ffded34576f8d572d43aab423903513808e70
7cb9c50193f5cdd4c3143b264c2750cff489aa09,5a1cadb406a9d5f6f0be3fbaaf91ab839cc34204
aafb5ef391157acfcbf3a65802140c7020989426,25e2ab9369292d6b4a55163507983a9b4ae537ab
4ce017cc738152c6a6e40e05f15601048da9c133,3eaab29778426c58769464e3ab4a826246160a87
965f725f4d288d434ec3d8ea0ba5c6fd0662f103,711eed14b98f217b0c67a097c5205fc8bf0f1d61
235be9491d41c71da1e0ee2e0fac960be43b4f6e,6abe8f0a511a573040ac03e274b0e24e8a267e29
1ac3b77bc05d4188051a074441f8c6912f622eda,275396ffbd1f1f831ba9f0470f026e2394d0b02b
c50d9ee8bff7adbc6a262691a7efb442a977bf8c,84d3ac5a5d8dc7df11a88b9162d26d1ea0f23224
3ff262a81599bd94ce5e789b0134d3be02f3ee09,9395fb322ff434296b9446b5dce38737d0d341cf
a22b0ac4e56c222746881beabfcfe96e1c95a8ce,5b68da88a68941e7b79a7ab4d7debca71e395a02
951e8bf15489ea029daeedae426c5c64b2d5ff8d,eecf11816866b2dcf375717bf1aeec3e18ae151c
3ab25a084738d1babcc12477ab5252a4836c97a6,8ec28f1cc2e2602de6ec6872c93a6fe6773fd61f
8ba69b98ea2dd4d953189cd9f24ec5ba42b924a5,0fd758ea14da47ced4cb799a339f58fadc866132
d0410c5d253f065918106174a3886f5ffa4bc1c8,2bedcd94e950be60ab5bfe1d2f23ca2fcb17a16e
aafb5ef391157acfcbf3a65802140c7020989426,4243a5d8620cbe4c7be859889e9cb4a9518c4de2
8886b30096e469b84f5914f36816cdf2b7894d37,9311dde5304f0aab7f74e66bb2dde0f1dc83ca40
71e3289334ab32b2a3cdb5426c447496fabb931e,62daee8bf2d60c90827d2adc864662c9db6c4713
07c17365ccfd360d633e690e870604172d0d7a61,a3ec05840484fa9b8fd096e1150831c031ca8c33
a22b0ac4e56c222746881beabfcfe96e1c95a8ce,21ce7af4f60a887820fe19037e1584bd950f42a0
a5052a292fd5c911d4341d35f6c0a0c914c00f5e,01078a568acb1476fa9e22f674cddb883fd34f31
6d60536d5cbcf1815172cc543d45d375b9ed7442,691b45fd44d4c1fba09b25f5492542068e35c018
218f9a5874fe8e6a94e3415a44639d427e92ef15,6c25b13d8d4581b506c41a3df83900a81964824b
597f733af6af84f10c06ea1137c576e8eff13522,4e55c30a761c195afcf3e050ef48f1bba5450261
40e4b3efc7ac9b1eb6e3ae370e82447fc65b245a,c6eb8032b9f71dec969984cc4b82d27e1edffe02
7ec7cf00d86b9d48d53df5242210a862dff6f7d6,cb4faca7b4d52b8c1a88f2f1963980d81dafff61
0fc0be8ede1d4e789e62610ccfa1e1e809b08636,0384cb497e76d0ace873556d3c489b046b01f9bf
5b12d7ea2191db8f39545388dbd8f3650b9ba96a,a5aed378a219fae389b0155cc23d717ed26cd6ad
6d0361fbc9dacc7f499726720b4b574823b8cba2,bf40e384a399c8e0bcdbbc48638bfe1ebab4c85e
bb0174eabb1d109e406284d56f8bb6dd03d3a62f,c5fa0c41fdd7801a65578d7ff10220e5c124f3d9
f194f42cb52090e30022545fe9d9a188555f78c5,45bb3f1b8de93212ed7d168700cb3d1c617aeb52
09ded6a3a291bac057e91ceea1a075b5aaf32f93,d2aeb88b18f4412d413dd731029a9243e9e19b8c
4efa35f8dc8d310b9a2c9dc7705b612bac5f9ffb,cd2b8b4e69b52c74ee0d6ba8c74cd0c7f89642cb
89c8bfbb4d50fd4501d9c85ee17d7dec9f102e30,14678063087fc4ee44c227828008c6d9281bf857
92630532406581ec575c8038fc0c04ba3d98d021,16bace4eddc9e148d04bd369684418ca82b8017b
8d9b8d58bfb3c2878346ab03d570805fca761f5c,0765ede4b7377658ac6b5c42cff20a569dca1964
b4d023715f0a69debd5b33a91c949bb73cc408ff,3835f8f07dfc0c4ca992d38227a66ca2cec957da
6bee6390d516cd0f68a980e90600f671f214a07b,0384cb497e76d0ace873556d3c489b046b01f9bf
ef1fbef8ade4a862f1bf624a95aa6a3b09b87393,d8cf515dc9d0d44f92d8865eb92e083eaf8c1472
d4c5be127041e873548ee485d40179f9b0e94385,a22b0ac4e56c222746881beabfcfe96e1c95a8ce
e3979ac0dae736bd4f8f32a87bfe5d7e9fe9976c,e04af9158d0571ca30e935ab7e58d609388ae47c
0f30d9f25df50410c98f0543e8d95af5bf88b200,078cb6807d5437ef497a33be8db72d1c390da7f9
c56e406a32aad98061a781e39b9e2707de19287f,41e09f175b14e061fc457a2e385184b46a7a75ee
efdf8e0099cb12b7d69efa55ad1e6666cf9ef89a,334cbfdbf8877e410aa0b36f92335dc6b344632e
4bbddcbd7669aa8976c1c657b7fa57bf2fccb36f,0384cb497e76d0ace873556d3c489b046b01f9bf
a72e22394a235133841fa4ae60d68852012b6ced,570b1b6060ae5eeb3c0f0347bdf1d907460a7362
e9336e8124f90e9128789331a8f993d249c072d6,080347b35a180684e11f80991a5a1cde1ae2f590
5858066a95edabe170851dbb57e4c27fbc737cfc,e129a7d5416f8773dc1b379644a5157a1286ac3b
38e07ebc05551517f4092b7fc040780dd83ff36e,54852c78e53018696367a69bc711e1be04176ace
ab71fb7f309210524fa9ce198bc0216f509ae2a7,d9e68f5c63cb813b7a9ac288a37d56ecb8a58cbf
42e0782a5258626a58177d154ca0cf3da87cdf7a,d45db0582e0acfd05b8c43f9fcef31f53948d43a
60bf0ba644b3d091c6a4816b6181fa43d8e837c8,69d1e6c0aa604627da23a713e0d564aea2b3ef02
d3a7c2969a9e597badceb1f0204cc4a6a9f112c5,dd006b5becb1fdc8f56c7785323adc988d122a45
7fc70507d79177dbf13c0bd8713747112dff2181,af8b9cd8b44fec3c8043d6f21a725f103cb4c0c0
0f30d9f25df50410c98f0543e8d95af5bf88b200,3d14fc7fa417930825bce2a86300e3f354aa3d78
448c0aa1ea9b3f0ca44f4f78b22c41a044c63400,e0470b461ce64f9e4d1e2e3d90b107fe0f5accec
3e67eb32d187cb8670dff7ed69e6f2659e81da72,81fd9cc391cc696a56666695306fcb3aaae9e417
8ac7f3e1efe1791ae81836613ed00d6bf4d84804,00aafbb84e1e1613cdecfb4b0026bb8afed64719
1512ec4f30b263fe824aa513775daed943a7dad3,61fe3a919596ff1d04f8a79885dc30ac56f7f56d
60bf0ba644b3d091c6a4816b6181fa43d8e837c8,9ce8a94140f08c37731ebcd634c0c7559f06dca8
ea7f9d7e782aad19d29b68105f246adad7a26622,8cbce83d1945625ae6cc44831a21e543d79480d2
e6cc132f509ca2b3a675697b4db3f824bd916d5b,fcfa518ca160570530850616afb9b0823d3ca58c
09ded6a3a291bac057e91ceea1a075b5aaf32f93,f0783f3633a6eb76fe15bf49a896383cf61530fa
2d7469284ad7b9cbd396ef9c4572f719331e4e46,d70cd03b393b3d386b1eede7eebc143884b1d14e
61ddbc66111c385b1fd6e3298d6961d087468784,074c2005746920d8714cdb6292869bc9cd274642
e0470b461ce64f9e4d1e2e3d90b107fe0f5accec,d336b58b1cb3c8603b023be3f440ff5685c20c25
c053c57033d425e41df833592727aad05a30146f,4dfbb121851b38a9e0697d7bd2f1d90518b5d15a
5ad5b373442c66816111da8a3b69dea9775dfd97,8a81a48a86727adc8af3054ee2b43c002a435e24
c26b5b17efcfcc583edbbdbedc995bb17167b292,d181aa5c8a1f9bfc8a72651944106360e80fe0f1
11e56a914bc3b72741a7893bc6c243b177893156,dba1db9929d5cc79d6c6637e3292ccedba4a0e91
52be574bbd096beb139b12d6eae6c652b1dc9a35,8d9b8d58bfb3c2878346ab03d570805fca761f5c
1a31d050dbebca59ec115988fa46ca934579136a,99cb18fcd82fcfb292e2d3c3985dee49cd6466be
4d3cfbdbd3523257ca6636c9ee78fbc316b0fcd0,2c2b384c6cff6c5ae7203c23bfacc9d0232a925c
08961199a224f98fe1d32adfcea93fcb74e03fb6,cdc725823f9eb4f5de0da9655e0b2206596b3f60
009e717468e3ce467ddf7456efa83a49b34a588e,ac0b976c7c2654f6f70571b37ff531c800a38d03
c053c57033d425e41df833592727aad05a30146f,7fc170d37ebaa61493ad7831332c6d352624520d
6a5e701582d02833a539e78e6e5f52c0a6f7abf0,479c93dae36e123a3d538061bfda171fa2a6e05f
6e12065fb5c2cd4b351074c508c886ca74f8921c,712c0104b115f95b3765f30db2b9f3d744134b4a
d8f5991f592b8c2bce0a7751468710c1116ed905,592b40801971a1fa2eb4d51c898d683ff5ecd067
d8f5991f592b8c2bce0a7751468710c1116ed905,2de6237a369c0eee02f06ac29f0ab91e346090ad
7cd9879ff79c422d104faad5ce1d32010b6409b0,7813e658948a05978a0bcdadf2973d8e69174c5d
30e536a2ace888b854e01bd2431cfe1d557f2eca,35c8aac63b7db92642b77d678dfe13a8fb1b153f
c053c57033d425e41df833592727aad05a30146f,eafcc835d04dba89ecfc120dadf03459ca27b071
4243a5d8620cbe4c7be859889e9cb4a9518c4de2,a752af84825bbbb3ac55e59ddb2a6786e90d0a54
d50d7b612cfe5cbb79fb9c3cd6d5b6443244e969,1d40892701dc1af547571ef021f9521ce612bed1
5592b0c9a88b5b994bacd0af7f9e8d41739eebbd,67d04a22dc4d780fade1d4c7a59adcbc7bb499e9
5ab88b82d79b8a70325dd43d949438f2c0fcdf90,ae098d10471af646fddf2e5fbb6cf70b9a6a5a1a
a22b0ac4e56c222746881beabfcfe96e1c95a8ce,0e86eb2fe1f8fac702139860acf15c7426b49358
75015a055788743f01569802910081f4324ca4a8,169e261c75bb4810e12a329bd8631f43f19dfcec
52be574bbd096beb139b12d6eae6c652b1dc9a35,885f12df54c9655f2523c603e690843985d3ba53
e9336e8124f90e9128789331a8f993d249c072d6,8e36c71f23bc2f35abdfc00768e536e6ae9f7b75
b2b03c23b19619735d114bb2fdd52c69831d776e,a39e3e76ca12969f16a82276051509326a6df98e
2433fb8d8fda093c8356df7f99527189db46e7b3,111e25f2a81afbe0e917b41a89e5e3587ac7729d
1512ec4f30b263fe824aa513775daed943a7dad3,27b930b0188fcdb122fb8d6487500459b379c129
4243a5d8620cbe4c7be859889e9cb4a9518c4de2,691b45fd44d4c1fba09b25f5492542068e35c018
5b12d7ea2191db8f39545388dbd8f3650b9ba96a,81012fb02f99669e7b66de30df2a68ca36b3fc39
5ab88b82d79b8a70325dd43d949438f2c0fcdf90,0384cb497e76d0ace873556d3c489b046b01f9bf
d4c5be127041e873548ee485d40179f9b0e94385,ae098d10471af646fddf2e5fbb6cf70b9a6a5a1a
2433fb8d8fda093c8356df7f99527189db46e7b3,04392934a9caa78e55c10b5b46db6c962b858b14
60bf0ba644b3d091c6a4816b6181fa43d8e837c8,92630532406581ec575c8038fc0c04ba3d98d021
6d60536d5cbcf1815172cc543d45d375b9ed7442,2bfc4f0eb57769e6ef411cf3ab9d95794a0171d1
c26b5b17efcfcc583edbbdbedc995bb17167b292,04392934a9caa78e55c10b5b46db6c962b858b14
9f966cd58f28bb81f406bb607366d920e0814b8b,ef8bc027a41cea435f9cb69902736d404057c7b4
c8e4a57fc52bb9e993772f8462713541331e8a1d,6de59d0bdcad15d707e59c5e802b4a3a50715cee
bf03b1e513662885d3c4609e86ee95882cbb3454,a200c4cfee2e7128a0e18e97be05ea7b96b4c37e
17192c873c62e527859f80085a07e89d5b098dd7,12cd5582a206ded611903b0d2318dd4396994868
60bf0ba644b3d091c6a4816b6181fa43d8e837c8,64c403f2fe4b2266df547cb4f585c7c911818260
570b1b6060ae5eeb3c0f0347bdf1d907460a7362,7b9f2398d5c9205003d74eca4c60c389380c3e61
bcfc87cd8c6076ecc5606ee7c249d93455492760,2433fb8d8fda093c8356df7f99527189db46e7b3
20d96e01ab5311b487e21829bc9b410f7ece232e,b1d4b83ba3720e09fae612e14d84f2b30db62000
a22b0ac4e56c222746881beabfcfe96e1c95a8ce,13b08e8d220e2e366f6253e6220bfc036bff9952
1cfbaeddf5509b33582ab4fba7038af28a4962e3,0384cb497e76d0ace873556d3c489b046b01f9bf
c05557991108d62a35ed5e260750a0101e194ae1,a5604856a7b68eb4d5af1340d581b791f1aa16de
7229c9db7fe9199a799a4aa30cf0bdc43111f6fe,1894ff3002e438f057a2e01b781ba5b538d6ca2b
533426d38ac400750af9e71319ce0f42f2cc47b0,530a3728ed497223c83473de22f43fc5a94a560f
bc9a39b3b74e8e32d31aae5d0d03a995b11d5dbd,4224b148dff730fa71f73866ca58276a71b228dc
bf3b28bbe2a76645e735f54b1b1d9b5c0c7ee12e,c2852229c684d1e51d050a327bcea0a0849eb4fc
ebff77136be03ba4e1671d23ff58690bf86c3850,471e87379c5a496906b9b4d5dde5fc4ef86d8399
15182e880970d8145dddf63268aed3a059902778,5d60ee0dce69ebbed57147cdf50419cd23ecd8fc
4d3cfbdbd3523257ca6636c9ee78fbc316b0fcd0,35f5d26e580cf2c0a6ad1eb8e55e09f4b48c89e2
57a34da2acfdccc11beae389ea00b4357b019273,76145ed1d75fc1fb05f21f5792de5da8272189ff
3a8894899aac5dbbc60e3628272f6bf2ed196a31,1894ff3002e438f057a2e01b781ba5b538d6ca2b
c053c57033d425e41df833592727aad05a30146f,4798b6eaeb4fbc43fb9985e8c2790aa9e2bed250
480fc917e8b7b726ce328ae0790a97e43d228670,762a4344df938e6f900ebebaeef96b2e4109d94b
557320b34631b110b455da14ce9a4501918487d0,30d4a02e61f40cf17061bba08a6355434b6b315a
158e5a74358c9e0596c807cc0d640fb66d77d50e,963d5d3dc80e4d7500b27139dc4979b289b0eb26
32163cb2c10a6be2fafc812ee74346a75df28dac,85eca210505635d90292a2fdb1f09a72d8a783aa
5a92b1af60ca4976353cd8063c0d4a76d0b5b459,0384cb497e76d0ace873556d3c489b046b01f9bf
a476fef86af4dc84e05ea4a0ab7131db1cb7514c,0c8805f3a9ccb61786a5bf8de4e60be11a01d904
e9f6eaff2e23fe9fd65552216e77c78d7ed3fab5,bcfc87cd8c6076ecc5606ee7c249d93455492760
84e56233b3b605b96a31d7b92864644e2b22ac55,1c8f40558c1d7d39d69f22fa55ec047e2dd4328d
