bf_sha,bi_sha
5296c2e8287170ec4df44ea082ab9c2861ba0413,2d57ec7a5e3a6c994ab94a1dd9558470130d0769
3b36ecfaf87d15ca5f09dda59e65818846841bd4,b4e2bb5e31b6c29afdb7c360cc261ceaccaa6368
7ed00a07f6262fbfccfbd284b7e1f819484197fc,2cba7566bac48475fef67c72a3b262ca407c8e26
2f01adb4adc3a753839aad158efe7c9695c5d3b7,9c82a17ff427df59f50d383e720ee6c1e47451a9
02757d4129d33008e8659593e7d12bcb64a4ada9,1a7fa628c2777f8d097cca51a08ca53eff6af14d
0a284ede40c4b8bdb5404611eaeeb9cf4f421d79,2d5bc38be9d9d8689a447115e953e3e3b93b3ced
15625abec06c439fc0f1464ffef96a1baf2bf080,ada76450108e4d96b0cacaee9a27fb0943043152
2750a1bec847086a9c9b5fb19945966b987660b9,f3c48719c8341997d897772e2d33f940444274e9
40d6c11e04e0b2522feb4696b0043e582c047878,1d9f1dcda8e104f9260abe91c6d37a98e297b5fb
2750a1bec847086a9c9b5fb19945966b987660b9,1c81fc433b8e7b02366ddb37656f4241eb377614
e30929c0c6cf7925824f61e5c2cf8e70c7f76908,2bc0744e7db206ed1c88d1a1df004bf20a2799a0
14e67b69a23e6270dd3afd4f1383cff86980e8c6,820167f7e4b84f861def31e28e080eb90e695bc1
11b4671910aceb77d4d0487bfe0a3d59015ed4b6,4874c1cc572bd6eb2ab650f27b629f9ff78626ba
35d25ad81b906b4d1c3d2791ae76371d32f7fd3d,dcff1cc75277fc2eaf0ac77ff1943d3c5a6d84ad
2750a1bec847086a9c9b5fb19945966b987660b9,cfb97f596f8fd6d99780b038095713b491b4904e
11cf7db1b9a7e26fe18f35cec7fed64c5eb8e52b,7d172f2886df50ee6dcc6153f07cfa6600b02e54
011c2d50b21b781fd23c1deed26ea53f22468b7d,9d8335ca01dede40c2120fa4f7971d6996f55996
3e1925fa363d1d9887cab058db8cf52b8fc4385a,e78b499e0bec58494688c6bea622050e515dbdc7
35d25ad81b906b4d1c3d2791ae76371d32f7fd3d,030e2e701041141a4f86cfba1d6bdf7423a42d12
bc4a871eb9a0406f505d3db8924b4c84a15ff7a3,4469cbaca4f2be2b8a0c4bacc90ebb4fc796f6d2
23869df202de059f71445e386b1b75db8c711a6a,5cbc229d0a0205d66e55f2864ec6814622735cf7
76c14aa9aaa247c1b1939f07196acd5a9c2a5d4b,d4e8a385333ff55227af9580e6c9243661f1681d
eebbca02c2fe5c7e998bdc968c867197fd96ffbe,990b4eeda174f5a548cf3b8ee639ab07919887d3
8015c368f4e7a5ed36158f057888a08bd636fdfc,396b2a4b534305c62099fdf358cbe5d7e3810d29
2c7e2c7bfe5743f22cc47da037e8de5a491ac51f,582b05e7b596b454e31035c2b67cafd8fd4f2284
35d25ad81b906b4d1c3d2791ae76371d32f7fd3d,6590def12a5e0f99c9391e50fcaadeac06716293
d4384c9f60d6eaa76f193f565d63dc20ac6800c8,f1cd889b72b866946e5ded6ddebc6ef0c6607b94
11b4671910aceb77d4d0487bfe0a3d59015ed4b6,b02a26ccd704a49092a02acdd8552946f8f09b13
26d4c2850e0e18d837ec24472ecbdcd37c3f5f1d,07f4cfddcc080656b8be79832462cd4474315df9
0ca947513a3b71cb54fbbb4b88db9aed9d6c6d7b,24251d73b9d68c440b190ce04f71a476e8d13831
401053dcc3af0f74863b0ea6eb2b531a1f11cc63,fbd884d0371b6b35613e982a0368af9fc709bbec
a930ff5133c697f75d9d6cd81bd9e1e96be4ad9f,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d
522da615ed5b61606ab9eca1c056e0f28bc06b02,ca5a338093c1695ee8477dd457cae33d179eba8a
df38889615549b6499a959eda977284ca1cd28ce,0a30d36ede748e5afb6ebdce546d994fcf0891d3
9c34b4f08607471a97468b043061ccf700fdaec7,de52fc0cc675eee5aebf8b2ae290c8323f9d05b3
9af97a13b3bf34c30c0cedbccf4d47b698dab2a7,229162aaa8928acd89b26e318d7a314e2875a3f3
bb3ccf0b96b7dd1c26eb8b3d4f5b04549affb72c,1a7fa628c2777f8d097cca51a08ca53eff6af14d
401053dcc3af0f74863b0ea6eb2b531a1f11cc63,108580b05942aa829c728bbb71238569bf818a65
54b24f25d85fb8330bedca7549ccb15637ee0662,e8b6ebae3ae6656ca86cb2e74145faf2dfacef19
3b9d2d0a85df7cf104ced475c44455d8d7018150,4e724eba4c4bf7565e006b744d01b89a4eb11cfb
9c34b4f08607471a97468b043061ccf700fdaec7,092a0efe55a9ab5d7090c2950656f6db54ed5ec7
d2b6d1824303c4b53cc5ab399a257c3d16b1a056,1a7fa628c2777f8d097cca51a08ca53eff6af14d
ab8fcadde7eb04275f55b6cec8817e730722234e,e5c0e5eb60a9c7f487fa400b4618e81fb804f7fa
2f01adb4adc3a753839aad158efe7c9695c5d3b7,d08761421f76426558af53ea96e1023f62c181aa
15625abec06c439fc0f1464ffef96a1baf2bf080,358cc2a376d83441a46f9a2684d1fcbc757033d5
b1f58fd47f03fcdb1babc5a16d415afba3c9b0b4,7d886e9e12ab2716e258095ae5799e18c75d3fcd
2750a1bec847086a9c9b5fb19945966b987660b9,59c4c66d0c281fb8b032d49e16adb3f86cf5e77c
c00c4b530d80280a3bbd3fcc69efed057e431e1a,cd75bbf80ed0da92d1dc044d7a96eeedfa8c676e
fb3ff6456d977bca3527e244f606b13688cc0ca7,38d46bfde21a6399676e9b415b44ebcdc22ff63b
b35873afd4b0d876e681be28d27505ea50472a59,36c1a870afce55055586d0ceb586696e3cf5e1c2
1d9f1dcda8e104f9260abe91c6d37a98e297b5fb,f901a2f3e657bcb568c470e8b94b1e283b891525
2ca1edd99198d3ea50c2d0b5dfe6cb257235212a,1cca0f63a3af226c4de4b2be19926ea7aa71c414
6b0efa657ad114c55a620d3d9f779201f7f7397f,41a231c6669179e9d73f671b22a377bdfe91cf2f
3687d27902c3d993291a9f169f1c4a338c417327,08a10260524e17bc2b7c0daada3ee6c536a66b62
81c5faf593fced55b299bb69ba4c52807768e027,5e11f8e423f1fe71e5504194b7be32285b89e8df
b35873afd4b0d876e681be28d27505ea50472a59,1d86a1b8a861a54251675c8707854a333974c3e0
8a9cf45ec24237b0c96a98b2c0ebba64620cd20c,b5ff2030de81779eadfe14c27257e877e992b132
ea988c954ce7b79428836b2bdad42151241edbf3,1d9f1dcda8e104f9260abe91c6d37a98e297b5fb
bc4a871eb9a0406f505d3db8924b4c84a15ff7a3,2e71c97e076a9e580f349ab7d8cbc693547bca94
6894815778428817b81b4be6607b821f50766169,a163d074dd6fb3a258898875e8fbafd00e840cfc
1d9f1dcda8e104f9260abe91c6d37a98e297b5fb,0f05fed4aaedc936770e005d07f6a1e0ff3d1789
030e2e701041141a4f86cfba1d6bdf7423a42d12,d4cf3983cb4b6a48c7d4b47eae6f5d6ce5450516
029cd54cd1e33072c5f6c0fed0fc83e193bd02f2,1492fa85424bef51d3a80ef46918ecdc47ca119f
7d4c2c2c6e4c5332b1449a0bad0877e921a59668,90e0f611101c2c9d654385fd167aa92d13cd2ce2
8e975acdde8c81c86ff1b0c6a97567d3a84d076e,adbceaa37c7602d1bad8116bc88236de074e924e
e400b48a7e778d17678311b1d48f9fcb7e741b0d,a0a580084f33c8b16a84025bb79ad09cc1b51cc3
04e89580719318d6dede2e22ed73dee84bc4c918,6a5486b19168b8f59ef18204572342cd4a4271aa
e30929c0c6cf7925824f61e5c2cf8e70c7f76908,030e2e701041141a4f86cfba1d6bdf7423a42d12
19587a20257f5f23a95c31b74b08d36a512042f3,959862c573ef89cf7930fd3e0e37b34697bb89f7
887192fe9c73c42f33a776a0d2625c57d380ddd4,ab7ed2f64058f50c9ca8e15fa99cc292430ad799
ecedbfebc25e2a9beb5e122293e389760daeb640,1a7fa628c2777f8d097cca51a08ca53eff6af14d
ada6715a82bc97a5f026048a252ccee9c21db112,a0b5a3af04d1977f2107e1d98c9f5b456de55b9a
acdf1182acb1efaa2be5da360a6f3177f56360b7,8af460e646c345f72a2f56cc6d4a65ac1e0c3d3c
8b218941dbc15910286b8263a117384d6d16893a,da52e1617d5af0d8e0977c91542b57813f944d75
e1e4b76ee2c58525356d111e0e56ff26a7f317d1,401f77c18b795363ec48e2ff3d314e81998e4065
eaac4b0238cd752800336a71c952941b7cbc506f,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d
539722e087745e1f70cba5a26347e9e927841e23,265a9633cb84f8be40e6ce8d819c820aa5808662
acdf1182acb1efaa2be5da360a6f3177f56360b7,34916b1239dc75d4194e133c5d98b0bf6e51c8fa
1c0eee5c5cdfddcc715369dad9d35c81027bddca,3ed5f236d696ddfe325c7a0645eb5c35fdd12cf3
57a46b85e2444a4460cf956c214c798081d5cd50,56f748e080ca0c92110cbf0906b0972558a8c041
36ae2b925f0ba37a6288163877ed69e1d0851e66,08fa1961913704301a638c0b0ea04ac45f87f53f
286e575ed77d14f3b6801e89689e460bc2292634,7f287da97e055db02c53cbd72a8db5e5fb8d0758
38d46bfde21a6399676e9b415b44ebcdc22ff63b,a7bee089c2324b1f9f22305856d17b09c4c89dac
73181972f366f3d7863621e0fed1221af5a6092b,4e4d5dff7a0f61258def41c203d501a66910adf1
e7d6c20d252fb5fdd8286c44b9483a8b6512752c,6f15d0282f17ab49ab434c54605f4b94f6c4d037
597107d2e06d488d1fad48ebe00c500ebd54fe08,d56a1d0b4a1c78e1173a5df77119d7cb657bdd3a
f54a98f640624bd5f594621bf761088ea01fb509,dc771eebd7f3107c20db8c5ec81c3861a0b79468
0d1168bd761e00ffc3e9196a9cf22ec712f8dc88,1a7fa628c2777f8d097cca51a08ca53eff6af14d
3a6a5de1cac464d37f35f35e02455c6fe439d83b,9e5b9e284d4a1989feaa609d18a71a281e70948f
cfc58666cd38bf8d485dc43eaaf34c51b4ae9a8e,1a7fa628c2777f8d097cca51a08ca53eff6af14d
0c9a3085d8a2cbca66dd30e0d04ff50251809ea7,262da1f71ee466a5c59ee5719b2c6e1d4584a4e2
73181972f366f3d7863621e0fed1221af5a6092b,a9a4cab7f8e4128cff859f084378f5a55981f30d
d45e85366db7a18eb22c9cfd44cb1fc611f91241,b759a9d4f8e245a88fbe667fb56f33966a1dae54
73181972f366f3d7863621e0fed1221af5a6092b,21998068c182e65e4951483d81fc0bbb8c0cf06a
f850148bb851f33a61bca1f80d392e8be9b0f6fa,5eb3793797eae2adb6d8b277e5b8c4f7ac4dbb08
35d25ad81b906b4d1c3d2791ae76371d32f7fd3d,42e0b7dea011a14c5280bc48768d11e9c0d3e2da
4c9de8c0e7d35a66f845e61a2f8dd52efdd6475d,7b227fb77bf61c6ab942243af2c7cf82802f4672
1bfc60de4a405ed30c282a1f07e9a6c334e02f5e,95f37f7ffd0139616d3c3f878e35cbb4c77c738f
e8bc2566efecdc9a1f66592b1ddba95bd4e0d6e5,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d
ce2324cf950893b002829b6c8d95b9813cb7e9c6,a19553be02fb45865703c75f8487f432ce2a5d74
5cbf7f54c38924c19f9cdc347c729abfd7b17076,aa909723d260b41b1a7ec4fcc479fa99af25264e
5b5aeb3d213f9b1df65e643ffb8d1de8a93b59f8,5297517a398c66a3b29a1434a8708a27cbc7f817
8aa23eb9b394b5f9b4794dc8f757d45a4c06d6d5,d49f297a4c7ab2c518717fa5a6ceeeda222349c3
c7f1e5d09d387722182aae699f2e17812bb54864,f80b356c347febcc4e1c6140449d79a8e580c824
16ff649b8568c457be409c22c39e0eeb08b2b804,6d43695ee09174761354fe1237341b583cc0cd31
b212a02f8d6b8c5e3c85eeefaf4eaf97f4501b49,63ac3caf3ed1b1b11bb86855789700647b713399
8fb2edba88d6e541cc71b146a65909b853a44ad8,e5553bce7fb2394327aa21b5e1a1a5eed3a721d0
76c04c8f34758f68eb51da35b049288383d0fed3,336efc14bdea11778158a2bf2193ee03d2cea805
ceff9d2ee94aa43342d7e0f3c44eeff376dee166,406ec257f28466add5a683d0d14930cb523be3b7
35d25ad81b906b4d1c3d2791ae76371d32f7fd3d,30bcb679e6f8976af3d1fc0e0b2c60983a3c21e0
ed09648074b9d7c57d08710b887d1a99a605271c,5297517a398c66a3b29a1434a8708a27cbc7f817
a0ca67e4b6289e7df547d6639fd3b4234298ae8d,ea34d183462e8b470bc0840860ead9ad2559d0cf
d5dcb7a21a477955f3fbcd4bddd803c94fde8ee9,653b27c4473f833942625d3d791127c2ef0d03fa
9fe4454fdd1160a4df87b3f65512a00bf822c5d1,d9b180d39c66761cfec2dcf81031ad4a880b7b08
f6c40bb3bacc0c48c2fa459e14827ce5d2023e39,ab2246f94372018decd339b1124775013d2a1e91
73181972f366f3d7863621e0fed1221af5a6092b,1b2a29d625cc4faa216fb4e1a0f8181627e6f6e3
f74d7bacec24677fc6c9ecb81b66802912272b9d,c3a6291ab460752b29e97f07e0afd3be6cbe2f65
fdb1204220139f70935622252bb8a9b1ca501c4a,9434e61f9f6fac79e38979b3243b1a1f0682dc33
2e4824ca24614c79b11b3a2c5e28a839b6e863eb,15bbf1781c9525a9fb628c1b9d85c84e03ded965
8384fc62b5b294199f57bef5bc578cce2390fd3e,268e573bc1728a24998279922b68810a41c606ac
61bf7aaf66c3b9e1c61f52161133752568d950cd,f2fc3db224975e3c0228fda204ebd437f45c7726
66d8224bafd6df041d707c73e32fd89ef5a82267,23b127017be8764079df78a433032c613c156087
eb1b021b99b64a651754989dd43799b514d138ec,149df896f5fd21872a7ed2aa7a501e1e69e20b47
dc0fd8f700f430c13df7ae7db34a6a3d7601a5af,51816637ec5cb5cccd3c19d5acdb23d116340bef
2ff35a6f894bf81ad6a732027759ce1c316c86d9,e2bf17d9803893c163123ace97d48511774ee174
948313e3420a9ef53dfb85e4503f95b7a257bdeb,b5712d802f34df0220a4f2fd6255889fba4a0fa4
9af97a13b3bf34c30c0cedbccf4d47b698dab2a7,5f3632d6a93ee4222c3f7225421207b0efa2e565
4b8fcc56751882fd607e5b02f88445211f9c7980,e0d3c1fedaa11ab2f049482934993bb5519f625e
0c52549662c9d56c02f2b92b710a3bb8764aa9fe,1a7fa628c2777f8d097cca51a08ca53eff6af14d
de504d611cdaee5ad34cf9ef34df6e4cb316a31e,908d22717ed12fe4ec173b2c90e19381db45d292
7ed00a07f6262fbfccfbd284b7e1f819484197fc,df495cb316c677cfa856130fde674e86167d39e8
19acc787e8437c0702d055da6609d132462dba44,35d25ad81b906b4d1c3d2791ae76371d32f7fd3d
961e4aed4c81dd3c78fe03a59f3faee9e31de7d1,6e301bf1634cd77a4c62ef998eeb3dd0a8acb38e
b4e2bb5e31b6c29afdb7c360cc261ceaccaa6368,9daad720618f776cd75d8a22004956821120ef8d
597adb97e576c3503eeab166d8f4bf5f5fcfa9ec,1a7fa628c2777f8d097cca51a08ca53eff6af14d
8361265d8d692d27c38426d6d2c51aa53376d9db,0373358f51b9075687be4645235121909dde8e65
dc62d7345266ba9ea5ce4e8255b5ab3d11734e07,d9588158b47ac3578a3cce06e99114b5e8605670
3ef94f6de7a8e06cc5fe37e8ff73c38b0706b7e3,3be6f35d3cc154f903b377a5886cff88e4630353
4c9de8c0e7d35a66f845e61a2f8dd52efdd6475d,0a99ca98322e1adeecadcdeabf41c4d600e837fa
101376a6340d680c456e41ec0980f7c0bafd990f,5fdd3264d31f453721584e1a78e2171a4d0899d2
604df99eb308f53b8932730a4f9250a894067773,e7567036bfd53d42a107d2627f0d63b44574936f
030e2e701041141a4f86cfba1d6bdf7423a42d12,1a7fa628c2777f8d097cca51a08ca53eff6af14d
362751f5c6967caf42f8373b5f720e1fb517871d,1d9f1dcda8e104f9260abe91c6d37a98e297b5fb
35d25ad81b906b4d1c3d2791ae76371d32f7fd3d,ce61ff7c1bc9ced9b927e1399810c18bbc3f7d8b
285626338ec9be990ec996f8a550634e8fa7c01c,78111f71f8f38465becfeda97c108d7cf6af87d0
e900727e2ffff066334bb6443d8729a234b3cdb2,e8b6ebae3ae6656ca86cb2e74145faf2dfacef19
f59d58ea06e7742c38e0a287ad047fda145ed1bc,dd209501bdf7948c3106f61c5f8fd08837517fc1
e3bdc78ce6dcecfdb9b6156b1aae128659f15b58,83346a92d7285540b802f670de13ca10f9bc2721
c6ef11973d972ba2e8d6a59495ee9bbb2d4cbb6f,9d8335ca01dede40c2120fa4f7971d6996f55996
5296c2e8287170ec4df44ea082ab9c2861ba0413,fcf194b1d218801b1ce1332879547915b33e55e0
8f82095622958e7f22969a23d1d832122908042a,44c2d75a749f02f7aa689fdf1db750ef70ea0cb2
acdf1182acb1efaa2be5da360a6f3177f56360b7,05c255ee3931675ff650a1961566674050f81536
ed9b1dd1574671af1f75dc983279c3abe71ac5eb,96030aeac4af5225c343c20be2b7edfa7f160b81
11b4671910aceb77d4d0487bfe0a3d59015ed4b6,9330ff81bf2e2a050ab0f7390c70fce7764a7c7f
4f0b722a0818b07adf00fc9eb0be97f7a25e4a31,1b2e854f1208ceb641b714aa429a2bc778c79301
35d25ad81b906b4d1c3d2791ae76371d32f7fd3d,47d0030a666c1dc5d51092d2dd330f20e6f63c13
317546ca1ddf1eb57913b83a34226f2b6e540880,cdf10bd8fb5627c763182d0d1f023f3904caf66f
6d5333b35f75cc74dd1030c60c0c0b72818fb255,219d827b5f4bb03467f3e13eed2015e2aa82848a
afee841220c786055d28c95945646a7737a04d2a,1a7fa628c2777f8d097cca51a08ca53eff6af14d
529690045d85eab7d952abb19e832646bfdab315,8a663f23ad164abd186b16334c792ce6b86395e7
7ed00a07f6262fbfccfbd284b7e1f819484197fc,fc30965cb9f3e3d42548f74c69600103747b092f
fdb1204220139f70935622252bb8a9b1ca501c4a,41e72151155e75b4b3758bfc1a7f9b814d055d0a
19587a20257f5f23a95c31b74b08d36a512042f3,7aa9e514be1a2a198b2c4f1f5778ce2996d66d00
4e1a8eac718aa3bb545f3f13b06865ce397a6b56,dc88003bc8e659536e7c7dd51b9cfbe020c009d1
24b7b99c74de02993b6001244049e17dbf61a41f,61fef3ddab69c65747760da68fb6f34b05a56946
8e34f9a0e5a903336fe5c177d65444b3b696ee72,406ec257f28466add5a683d0d14930cb523be3b7
e796decc2fa983f848db6bff255edb27141e950a,51b41ded80228f576630b565539f844a48dc68c5
73181972f366f3d7863621e0fed1221af5a6092b,2db0aad7f1e0da36fa98a0f9861952e5e110e30d
6b0efa657ad114c55a620d3d9f779201f7f7397f,545ec38280adaf1775b12c35a9a582ed824d8d7b
00a44ccdc2a6bdab6c8b08611d8dc2a8cfdde22b,d170a716f7883f20c1e859726a257dbe69ca4288
201235fea27b2579610b7154fa3c23fe2af632e7,3ee0ace1ba6b9bff3ffaa278c0bba07e6064057d
d455491e1c99ed8717b74e1c8bc2762a9e164bf0,248272fc043ef0f0fc92d1dbee71cf81eb1357f7
80ce7bbd9e47b4597729d2245beb803cc9557c9f,2fd32e7aa95ff2886103049a714e993f04cf6a94
fdc3f32fc79ecc296f0f6107af34f5bc70815370,062c92f53a71520857a2f0795c1fa2838020eae4
1d9f1dcda8e104f9260abe91c6d37a98e297b5fb,d2dc3bccf9c408e1f3933174e1226068cd12c3aa
0e92dc55e6293c26c020550742e2272547589df7,626604a28a8bfbfd65513feea063dc71bbf1e39e
11b4671910aceb77d4d0487bfe0a3d59015ed4b6,526cac79c80fab37207a560054093fbc43604cba
76340d6844881b51cd8763485a5c1c267877554f,2486aeffa0d4bfedac4fb0e756dd472b54b0dac2
cdbb5376cce09ecbfa233c880271856dcdff3d48,352bc5ed9d03226769ed5733ac9eaec0bf4b8210
948fa0bdc676f273736835057ddf1b5efa485078,f28ced83e423f4312f54a81df2006dfbe99ad702
b8d5d92df957dbe65d03b74d577d970489af8a18,cfb97f596f8fd6d99780b038095713b491b4904e
aea1ee708a8dfbb6e03c8fb27a9a1cf4e586f5a9,986728a72652e13b9fca6db23753e55042201902
4178c2ca860c103913ad7cec19ddf2fbc66aaa37,e132fb59428b65d92d230c64912e21f56b27635b
ceff9d2ee94aa43342d7e0f3c44eeff376dee166,dabd52c1f1b6391b5ecf7a84063e3171d7ff3372
0e989030e3b0cde9c0940a348644b4dd5ad59bb8,7ca061f8552149042aecfc764bee46baa87a551b
577420cb275dd8c72c7ccfd4875dbfcf51b4976c,9e88064410a0e0ec008e8d40c4474d0dc18d90ab
a3eb5328162e0c826d192193c6a6bf2567348f1d,1c74b66a3cf6f34fee3738bf12d19d08fb42c70b
acbce425dbd69728a0a9c639913c131345d52ea1,1b3473b2728c5e9c45970b2348313b24446484ea
410fdd48cac9527b2793da8f60d84d00d58dd19c,268e573bc1728a24998279922b68810a41c606ac
9e4a5f5d56f185431cdec34bc0f4a570cd4d655c,86e9205c07f69fedd84bf47df64a93a31b9b8da5
4857202a7ce147e84a93e2e535cef23a6ed50e33,fcd99c3f5d38d1b6bbe0254ab739b7268091c67d
ad7c007669b61edb5d69e753f2b597314ce4fd79,bc4a871eb9a0406f505d3db8924b4c84a15ff7a3
8f82095622958e7f22969a23d1d832122908042a,e87f2899d6f52d402630d2ff39b973b5322baf42
94a3f16bafda2bcaeb3eb89ca3b2f2a1635d15d0,420e065cd407d6fa494394b0a76eadb12f1f4474
11b4671910aceb77d4d0487bfe0a3d59015ed4b6,6a5486b19168b8f59ef18204572342cd4a4271aa
6d41eff69c5b3386ef15f2b42db43291a95c3a2b,26ff779943fc93263802d4265d727d579651d39d
da430edfb720e17bb1e09f87285acd3f20834f90,20465f11d60cee37850760461a7c415b65e8b208
73181972f366f3d7863621e0fed1221af5a6092b,9c20cc3dc94762bd4df6b11b28eff12ac0eb6bdb
578c61ec5723e10d270d2daa673dff600311bd9c,772e1bc58b9b4e6a5fb2194e7488eac599e900a7
8f82095622958e7f22969a23d1d832122908042a,f0a833ffb6eeb4eefee37cd38aba501a93007822
9de6f8109871be489253a953d46c842ff30e4aa2,12924425d69fe7fd1e0808ddf8913f81169124c9
4855bafdb89bd947f850da83b2f7e71caef049a6,d10c04b89eddb95663e2472be65b67545c0f2124
b51adb0724b30d89c6347c2072c8c1116e73a8d2,3d78b06cd499d6413a41b4b2d693a9cdd46a5eb0
08fd64f71e53b53e5c39998b937b6995bf915e9e,0d2567f28d4247429aa023172182113fe82b9667
c9b56618cc7f839379ef8718378429134931c2a4,a84eebf3003ce3cafa4aab1d4a27a5b5481e775c
